pathway_id	brapa_gene	arabidopsis_agi	symbol
ath04075	Bra018729	AT1G48470	GLN1
ath00564	Bra018740	AT1G48600	PMEAMT
ath04146	Bra018746	AT1G48635	PEX3
ath03018	Bra018747	AT1G48650	AT1G48650
ath04144	Bra018754	AT1G48790	AMSH1
ath03060	Bra018760	AT1G48900	AT1G48900
ath00380	Bra018763	AT1G48910	YUC10
ath01100	Bra018763	AT1G48910	YUC10
ath04075	Bra018763	AT1G48910	YUC10
ath00500	Bra018765	AT1G48930	GH9C1
ath01100	Bra018765	AT1G48930	GH9C1
ath00562	Bra018786	AT1G49340	ATPI4K_ALPHA
ath01100	Bra018786	AT1G49340	ATPI4K_ALPHA
ath04070	Bra018786	AT1G49340	ATPI4K_ALPHA
ath04626	Bra018787	AT3G03410	AT3G03410
ath00270	Bra018795	AT1G49820	MTK
ath01100	Bra018795	AT1G49820	MTK
ath03015	Bra018797	AT1G49760	PAB8
ath03018	Bra018797	AT1G49760	PAB8
ath04075	Bra018800	AT1G49720	ABF1
ath00513	Bra018801	AT1G49710	FUT12
ath01100	Bra018801	AT1G49710	FUT12
ath03460	Bra018821	AT1G49980	AT1G49980
ath04145	Bra018825	AT4G14960	TUA6
ath04517	Bra018825	AT4G14960	TUA6
ath04814	Bra018825	AT4G14960	TUA6
ath04016	Bra018830	AT1G50060	AT1G50060
ath04075	Bra018830	AT1G50060	AT1G50060
ath04626	Bra018830	AT1G50060	AT1G50060
ath00270	Bra018831	AT1G50110	AT1G50110
ath00280	Bra018831	AT1G50110	AT1G50110
ath00290	Bra018831	AT1G50110	AT1G50110
ath00770	Bra018831	AT1G50110	AT1G50110
ath00966	Bra018831	AT1G50110	AT1G50110
ath01100	Bra018831	AT1G50110	AT1G50110
ath01110	Bra018831	AT1G50110	AT1G50110
ath01210	Bra018831	AT1G50110	AT1G50110
ath01230	Bra018831	AT1G50110	AT1G50110
ath01240	Bra018831	AT1G50110	AT1G50110
ath00010	Bra018850	AT1G50460	HKL1
ath00051	Bra018850	AT1G50460	HKL1
ath00052	Bra018850	AT1G50460	HKL1
ath00500	Bra018850	AT1G50460	HKL1
ath00520	Bra018850	AT1G50460	HKL1
ath01100	Bra018850	AT1G50460	HKL1
ath01110	Bra018850	AT1G50460	HKL1
ath01200	Bra018850	AT1G50460	HKL1
ath01250	Bra018850	AT1G50460	HKL1
ath00670	Bra018851	AT1G50480	THFS
ath01100	Bra018851	AT1G50480	THFS
ath01200	Bra018851	AT1G50480	THFS
ath01240	Bra018851	AT1G50480	THFS
ath04120	Bra018852	AT1G50490	UBC20
ath04141	Bra018867	AT1G50670	AT1G50670
ath02010	Bra018911	AT1G51460	ABCG13
ath04981	Bra018911	AT1G51460	ABCG13
ath00510	Bra018917	AT1G51590	MNS1
ath00513	Bra018917	AT1G51590	MNS1
ath01100	Bra018917	AT1G51590	MNS1
ath04141	Bra018917	AT1G51590	MNS1
ath00220	Bra018927	AT1G51720	AT1G51720
ath00250	Bra018927	AT1G51720	AT1G51720
ath00910	Bra018927	AT1G51720	AT1G51720
ath01100	Bra018927	AT1G51720	AT1G51720
ath04141	Bra018958	AT1G52260	PDIL1-5
ath04142	Bra018959	AT1G52280	RABG3d
ath04144	Bra018959	AT1G52280	RABG3d
ath04145	Bra018959	AT1G52280	RABG3d
ath04148	Bra018959	AT1G52280	RABG3d
ath00906	Bra018964	AT1G52340	ABA2
ath01100	Bra018964	AT1G52340	ABA2
ath01110	Bra018964	AT1G52340	ABA2
ath04141	Bra018972	AT1G52560	AT1G52560
ath03082	Bra018984	AT1G52740	HTA9
ath00940	Bra018986	AT1G52760	LysoPL2
ath01100	Bra018986	AT1G52760	LysoPL2
ath01110	Bra018986	AT1G52760	LysoPL2
ath04075	Bra018993	AT1G52830	IAA6
ath04146	Bra018995	AT1G52870	AT1G52870
ath03008	Bra019003	AT1G52980	AtNug2
ath04120	Bra019007	AT1G53025	AT1G53025
ath00190	Bra019008	AT1G53030	AT1G53030
ath01100	Bra019008	AT1G53030	AT1G53030
ath03015	Bra019037	AT4G27650	PEL1
ath03013	Bra019039	AT4G27640	AT4G27640
ath00500	Bra019043	AT4G27550	TPS4
ath01100	Bra019043	AT4G27550	TPS4
ath01110	Bra019043	AT4G27550	TPS4
ath02010	Bra019051	AT4G27420	ABCG9
ath04981	Bra019051	AT4G27420	ABCG9
ath04075	Bra019060	AT4G27260	WES1
ath03010	Bra019070	AT4G27090	AT4G27090
ath00260	Bra019075	AT4G27070	TSB2
ath00400	Bra019075	AT4G27070	TSB2
ath01100	Bra019075	AT4G27070	TSB2
ath01110	Bra019075	AT4G27070	TSB2
ath01230	Bra019075	AT4G27070	TSB2
ath04144	Bra019076	AT4G27040	VPS22
ath03015	Bra019094	AT4G26650	AT4G26650
ath04075	Bra019118	AT4G26150	CGA1
ath04016	Bra019122	AT4G26070	MEK1
ath00190	Bra019136	AT4G25950	VATG3
ath01100	Bra019136	AT4G25950	VATG3
ath04142	Bra019136	AT4G25950	VATG3
ath04145	Bra019136	AT4G25950	VATG3
ath00561	Bra019139	AT4G25840	GPP1
ath01100	Bra019139	AT4G25840	GPP1
ath01110	Bra019139	AT4G25840	GPP1
ath00906	Bra019145	AT4G25700	BETA-OHASE_1
ath01100	Bra019145	AT4G25700	BETA-OHASE_1
ath01110	Bra019145	AT4G25700	BETA-OHASE_1
ath03008	Bra019148	AT4G25630	FIB2
ath03015	Bra019155	AT4G25550	AT4G25550
ath03430	Bra019156	AT4G25540	MSH3
ath04141	Bra019181	AT4G25230	RIN2
ath04016	Bra019191	AT4G25090	AT4G25090
ath04626	Bra019191	AT4G25090	AT4G25090
ath00860	Bra019192	AT4G25080	CHLM
ath01100	Bra019192	AT4G25080	CHLM
ath01110	Bra019192	AT4G25080	CHLM
ath03060	Bra019202	AT5G50460	AT5G50460
ath04141	Bra019202	AT5G50460	AT5G50460
ath04145	Bra019202	AT5G50460	AT5G50460
ath03013	Bra019204	AT4G24880	AT4G24880
ath00010	Bra019214	AT4G24620	PGI1
ath00030	Bra019214	AT4G24620	PGI1
ath00500	Bra019214	AT4G24620	PGI1
ath00520	Bra019214	AT4G24620	PGI1
ath01100	Bra019214	AT4G24620	PGI1
ath01110	Bra019214	AT4G24620	PGI1
ath01200	Bra019214	AT4G24620	PGI1
ath01250	Bra019214	AT4G24620	PGI1
ath04075	Bra019255	AT4G23980	ARF9
ath00052	Bra019257	AT4G23920	UGE2
ath00520	Bra019257	AT4G23920	UGE2
ath01100	Bra019257	AT4G23920	UGE2
ath01250	Bra019257	AT4G23920	UGE2
ath00010	Bra019272	AT4G23730	AT4G23730
ath01100	Bra019272	AT4G23730	AT4G23730
ath01110	Bra019272	AT4G23730	AT4G23730
ath04075	Bra019281	AT4G23650	CDPK6
ath04626	Bra019281	AT4G23650	CDPK6
ath04626	Bra019295	AT4G23570	SGT1A
ath00860	Bra019346	AT4G22920	NYE1
ath01110	Bra019346	AT4G22920	NYE1
ath00500	Bra019370	AT4G22590	TPPG
ath01100	Bra019370	AT4G22590	TPPG
ath01110	Bra019370	AT4G22590	TPPG
ath00230	Bra019374	AT4G22570	APT3
ath01100	Bra019374	AT4G22570	APT3
ath01232	Bra019374	AT4G22570	APT3
ath00600	Bra019380	AT4G22330	ATCES1
ath01100	Bra019380	AT4G22330	ATCES1
ath04136	Bra019407	AT4G21980	APG8A
ath04145	Bra019407	AT4G21980	APG8A
ath04156	Bra019407	AT4G21980	APG8A
ath03082	Bra019424	AT3G44680	HDA9
ath03083	Bra019424	AT3G44680	HDA9
ath00073	Bra019431	AT3G44550	FAR5
ath01110	Bra019431	AT3G44550	FAR5
ath04146	Bra019431	AT3G44550	FAR5
ath04075	Bra019436	AT3G44460	DPBF2
ath04814	Bra019444	AT3G43210	TES
ath00380	Bra019448	AT3G43600	AAO2
ath01100	Bra019448	AT3G43600	AAO2
ath00500	Bra019455	AT3G43860	GH9A4
ath01100	Bra019455	AT3G43860	GH9A4
ath00073	Bra019464	AT3G44540	FAR4
ath01110	Bra019464	AT3G44540	FAR4
ath04146	Bra019464	AT3G44540	FAR4
ath04144	Bra019475	AT3G46060	RABE1c
ath04814	Bra019486	AT3G46520	ACT12
ath00260	Bra019528	AT3G48170	ALDH10A9
ath00670	Bra019528	AT3G48170	ALDH10A9
ath01100	Bra019528	AT3G48170	ALDH10A9
ath03440	Bra019530	AT3G48190	ATM
ath03460	Bra019546	AT3G48470	EMB2423
ath04142	Bra019546	AT3G48470	EMB2423
ath04156	Bra019546	AT3G48470	EMB2423
ath03020	Bra019573	AT3G49000	AT3G49000
ath04075	Bra019593	AT3G49370	AT3G49370
ath04626	Bra019593	AT3G49370	AT3G49370
ath03040	Bra019595	AT3G49430	SR34a
ath04136	Bra019602	AT3G49590	ATG13
ath04814	Bra019606	AT3G49650	AT3G49650
ath03083	Bra019610	AT3G49660	WDR5a
ath00590	Bra019617	AT5G61830	AT5G61830
ath00790	Bra019617	AT5G61830	AT5G61830
ath01100	Bra019617	AT5G61830	AT5G61830
ath00100	Bra019638	AT3G52940	FK
ath01100	Bra019638	AT3G52940	FK
ath01110	Bra019638	AT3G52940	FK
ath00190	Bra019652	AT3G52730	AT3G52730
ath01100	Bra019652	AT3G52730	AT3G52730
ath00600	Bra019665	AT1G14290	SBH2
ath01100	Bra019665	AT1G14290	SBH2
ath00230	Bra019669	AT1G14250	AT1G14250
ath00240	Bra019669	AT1G14250	AT1G14250
ath01100	Bra019669	AT1G14250	AT1G14250
ath01110	Bra019669	AT1G14250	AT1G14250
ath01232	Bra019669	AT1G14250	AT1G14250
ath00230	Bra019670	AT1G14230	AT1G14230
ath00240	Bra019670	AT1G14230	AT1G14230
ath01100	Bra019670	AT1G14230	AT1G14230
ath01110	Bra019670	AT1G14230	AT1G14230
ath01232	Bra019670	AT1G14230	AT1G14230
ath00195	Bra019675	AT1G14150	PnsL2
ath01100	Bra019675	AT1G14150	PnsL2
ath00380	Bra019678	AT1G14120	AT1G14120
ath04144	Bra019694	AT1G13980	GN
ath04120	Bra019710	AT1G66650	AT1G66650
ath03015	Bra019720	AT1G13460	AT1G13460
ath04382	Bra019720	AT1G13460	AT1G13460
ath00040	Bra019730	AT1G11920	AT1G11920
ath01100	Bra019730	AT1G11920	AT1G11920
ath00010	Bra019733	AT1G12000	AT1G12000
ath00030	Bra019733	AT1G12000	AT1G12000
ath00051	Bra019733	AT1G12000	AT1G12000
ath01100	Bra019733	AT1G12000	AT1G12000
ath01110	Bra019733	AT1G12000	AT1G12000
ath00270	Bra019734	AT1G12010	AT1G12010
ath01100	Bra019734	AT1G12010	AT1G12010
ath01110	Bra019734	AT1G12010	AT1G12010
ath00350	Bra019738	AT1G12050	AT1G12050
ath01100	Bra019738	AT1G12050	AT1G12050
ath00030	Bra019748	AT1G12230	AT1G12230
ath00710	Bra019748	AT1G12230	AT1G12230
ath01100	Bra019748	AT1G12230	AT1G12230
ath01110	Bra019748	AT1G12230	AT1G12230
ath01200	Bra019748	AT1G12230	AT1G12230
ath01230	Bra019748	AT1G12230	AT1G12230
ath00052	Bra019749	AT1G12240	ATBETAFRUCT4
ath00500	Bra019749	AT1G12240	ATBETAFRUCT4
ath01100	Bra019749	AT1G12240	ATBETAFRUCT4
ath01110	Bra019749	AT1G12240	ATBETAFRUCT4
ath04626	Bra019756	AT1G12310	AT1G12310
ath03022	Bra019763	AT1G12400	AT1G12400
ath03420	Bra019763	AT1G12400	AT1G12400
ath00260	Bra019774	AT1G12550	HPR3
ath00630	Bra019774	AT1G12550	HPR3
ath01100	Bra019774	AT1G12550	HPR3
ath01110	Bra019774	AT1G12550	HPR3
ath01200	Bra019774	AT1G12550	HPR3
ath00561	Bra019778	AT1G12640	LPLAT1
ath00564	Bra019778	AT1G12640	LPLAT1
ath00565	Bra019778	AT1G12640	LPLAT1
ath01100	Bra019778	AT1G12640	LPLAT1
ath01110	Bra019778	AT1G12640	LPLAT1
ath00190	Bra019792	AT1G12840	DET3
ath01100	Bra019792	AT1G12840	DET3
ath04142	Bra019792	AT1G12840	DET3
ath04145	Bra019792	AT1G12840	DET3
ath00710	Bra019797	AT1G12900	GAPA-2
ath01100	Bra019797	AT1G12900	GAPA-2
ath01200	Bra019797	AT1G12900	GAPA-2
ath03050	Bra019807	AT3G26340	AT3G26340
ath04142	Bra019814	AT1G13170	ORP1D
ath04144	Bra019815	AT1G13180	DIS1
ath04517	Bra019815	AT1G13180	DIS1
ath04519	Bra019815	AT1G13180	DIS1
ath05100	Bra019815	AT1G13180	DIS1
ath03015	Bra019816	AT1G13190	AT1G13190
ath03250	Bra019816	AT1G13190	AT1G13190
ath00100	Bra019839	AT1G11680	CYP51G1
ath01100	Bra019839	AT1G11680	CYP51G1
ath01110	Bra019839	AT1G11680	CYP51G1
ath00020	Bra019845	AT2G05710	ACO3
ath00630	Bra019845	AT2G05710	ACO3
ath01100	Bra019845	AT2G05710	ACO3
ath01110	Bra019845	AT2G05710	ACO3
ath01200	Bra019845	AT2G05710	ACO3
ath01210	Bra019845	AT2G05710	ACO3
ath01230	Bra019845	AT2G05710	ACO3
ath00270	Bra019857	AT1G80740	CMT1
ath01100	Bra019857	AT1G80740	CMT1
ath04130	Bra019872	AT1G11250	SYP125
ath04144	Bra019896	AT1G10870	AGD4
ath00906	Bra019899	AT1G10830	Z-ISO
ath01100	Bra019899	AT1G10830	Z-ISO
ath01110	Bra019899	AT1G10830	Z-ISO
ath04145	Bra019901	AT1G10800	AT1G10800
ath02010	Bra019907	AT1G10680	PGP10
ath04144	Bra019915	AT1G10600	AMSH2
ath03040	Bra019919	AT1G10580	AT1G10580
ath03013	Bra019938	AT1G10390	AT1G10390
ath00480	Bra019940	AT1G10370	ERD9
ath01100	Bra019940	AT1G10370	ERD9
ath04016	Bra019955	AT1G10210	MPK1
ath00270	Bra019964	AT1G10060	BCAT-1
ath00280	Bra019964	AT1G10060	BCAT-1
ath00290	Bra019964	AT1G10060	BCAT-1
ath00770	Bra019964	AT1G10060	BCAT-1
ath00966	Bra019964	AT1G10060	BCAT-1
ath01100	Bra019964	AT1G10060	BCAT-1
ath01110	Bra019964	AT1G10060	BCAT-1
ath01210	Bra019964	AT1G10060	BCAT-1
ath01230	Bra019964	AT1G10060	BCAT-1
ath01240	Bra019964	AT1G10060	BCAT-1
ath00010	Bra019980	AT1G09870	AT1G09870
ath00562	Bra019980	AT1G09870	AT1G09870
ath01100	Bra019980	AT1G09870	AT1G09870
ath00230	Bra019984	AT1G09830	PUR2
ath01100	Bra019984	AT1G09830	PUR2
ath01110	Bra019984	AT1G09830	PUR2
ath03030	Bra019986	AT1G09815	POLD4
ath03410	Bra019986	AT1G09815	POLD4
ath03420	Bra019986	AT1G09815	POLD4
ath03430	Bra019986	AT1G09815	POLD4
ath03440	Bra019986	AT1G09815	POLD4
ath00340	Bra019991	AT1G09795	ATP-PRT2
ath01100	Bra019991	AT1G09795	ATP-PRT2
ath01110	Bra019991	AT1G09795	ATP-PRT2
ath01230	Bra019991	AT1G09795	ATP-PRT2
ath03040	Bra019993	AT1G09770	CDC5
ath04144	Bra020006	AT1G09630	RAB11c
ath03010	Bra020009	AT1G09690	AT1G09690
ath04712	Bra020013	AT1G09570	PHYA
ath04075	Bra020035	AT5G19360	CPK34
ath04626	Bra020035	AT5G19360	CPK34
ath04075	Bra020040	AT5G19450	CDPK19
ath04626	Bra020040	AT5G19450	CDPK19
ath04156	Bra020041	AT5G19485	AT5G19485
ath00220	Bra020047	AT5G19550	ASP2
ath00250	Bra020047	AT5G19550	ASP2
ath00270	Bra020047	AT5G19550	ASP2
ath00330	Bra020047	AT5G19550	ASP2
ath00350	Bra020047	AT5G19550	ASP2
ath00360	Bra020047	AT5G19550	ASP2
ath00400	Bra020047	AT5G19550	ASP2
ath00710	Bra020047	AT5G19550	ASP2
ath00950	Bra020047	AT5G19550	ASP2
ath00960	Bra020047	AT5G19550	ASP2
ath01100	Bra020047	AT5G19550	ASP2
ath01110	Bra020047	AT5G19550	ASP2
ath01200	Bra020047	AT5G19550	ASP2
ath01210	Bra020047	AT5G19550	ASP2
ath01230	Bra020047	AT5G19550	ASP2
ath00940	Bra020072	AT5G19890	AT5G19890
ath01100	Bra020072	AT5G19890	AT5G19890
ath01110	Bra020072	AT5G19890	AT5G19890
ath00908	Bra020081	AT5G20040	IPT9
ath01100	Bra020081	AT5G20040	IPT9
ath01110	Bra020081	AT5G20040	IPT9
ath00760	Bra020083	AT5G20070	NUDX19
ath01100	Bra020083	AT5G20070	NUDX19
ath04146	Bra020083	AT5G20070	NUDX19
ath00561	Bra020104	AT5G20410	MGD2
ath01100	Bra020104	AT5G20410	MGD2
ath04075	Bra020125	AT5G20730	NPH4
ath00460	Bra020139	AT5G20950	AT5G20950
ath00500	Bra020139	AT5G20950	AT5G20950
ath00999	Bra020139	AT5G20950	AT5G20950
ath01100	Bra020139	AT5G20950	AT5G20950
ath01110	Bra020139	AT5G20950	AT5G20950
ath00053	Bra020145	AT5G21105	AT5G21105
ath01100	Bra020145	AT5G21105	AT5G21105
ath03030	Bra020168	AT5G22010	RFC1
ath03410	Bra020168	AT5G22010	RFC1
ath03420	Bra020168	AT5G22010	RFC1
ath03430	Bra020168	AT5G22010	RFC1
ath04141	Bra020169	AT5G22060	J2
ath00563	Bra020174	AT5G22130	PNT1
ath01100	Bra020174	AT5G22130	PNT1
ath00460	Bra020184	AT5G22300	NIT4
ath01100	Bra020184	AT5G22300	NIT4
ath01110	Bra020184	AT5G22300	NIT4
ath04130	Bra020187	AT5G22360	VAMP714
ath04142	Bra020187	AT5G22360	VAMP714
ath04145	Bra020187	AT5G22360	VAMP714
ath00940	Bra020191	AT5G22410	RHS18
ath01100	Bra020191	AT5G22410	RHS18
ath01110	Bra020191	AT5G22410	RHS18
ath00970	Bra020215	AT5G22800	EMB1030
ath03060	Bra020233	AT5G60730	AT5G60730
ath03020	Bra020267	AT5G60040	NRPC1
ath03008	Bra020272	AT5G59980	GAF1
ath00062	Bra020290	AT5G59770	AT5G59770
ath01040	Bra020290	AT5G59770	AT5G59770
ath01100	Bra020290	AT5G59770	AT5G59770
ath01110	Bra020290	AT5G59770	AT5G59770
ath01212	Bra020290	AT5G59770	AT5G59770
ath00740	Bra020293	AT5G59750	RIBA3
ath00790	Bra020293	AT5G59750	RIBA3
ath01100	Bra020293	AT5G59750	RIBA3
ath01110	Bra020293	AT5G59750	RIBA3
ath01240	Bra020293	AT5G59750	RIBA3
ath03018	Bra020317	AT5G59460	AT5G59460
ath04120	Bra020324	AT5G59300	UBC7
ath04141	Bra020324	AT5G59300	UBC7
ath03015	Bra020335	AT5G59160	TOPP2
ath04156	Bra020335	AT5G59160	TOPP2
ath04519	Bra020335	AT5G59160	TOPP2
ath03020	Bra020336	AT5G59180	NRPB7
ath03420	Bra020336	AT5G59180	NRPB7
ath00130	Bra020352	AT5G58800	AT5G58800
ath01100	Bra020352	AT5G58800	AT5G58800
ath01110	Bra020352	AT5G58800	AT5G58800
ath01240	Bra020352	AT5G58800	AT5G58800
ath00900	Bra020353	AT5G58782	cPT6
ath01110	Bra020353	AT5G58782	cPT6
ath00900	Bra020354	AT5G58770	cPT4
ath01110	Bra020354	AT5G58770	cPT4
ath03420	Bra020355	AT5G58760	DDB2
ath04120	Bra020355	AT5G58760	DDB2
ath00562	Bra020359	AT5G58700	PLC4
ath01100	Bra020359	AT5G58700	PLC4
ath04070	Bra020359	AT5G58700	PLC4
ath00904	Bra020362	AT5G58660	AT5G58660
ath01110	Bra020362	AT5G58660	AT5G58660
ath00940	Bra020370	AT5G58390	AT5G58390
ath01100	Bra020370	AT5G58390	AT5G58390
ath01110	Bra020370	AT5G58390	AT5G58390
ath03050	Bra020378	AT5G58290	RPT3
ath00230	Bra020380	AT5G58220	TTL
ath01100	Bra020380	AT5G58220	TTL
ath04075	Bra020390	AT5G58080	RR18
ath04626	Bra020402	AT5G57940	CNGC5
ath00073	Bra020412	AT5G57800	CER3
ath01110	Bra020412	AT5G57800	CER3
ath03040	Bra020446	AT5G57370	AT5G57370
ath03010	Bra020454	AT5G57290	AT5G57290
ath00010	Bra020469	AT5G24760	AT5G24760
ath00071	Bra020469	AT5G24760	AT5G24760
ath00350	Bra020469	AT5G24760	AT5G24760
ath00592	Bra020469	AT5G24760	AT5G24760
ath00620	Bra020469	AT5G24760	AT5G24760
ath01100	Bra020469	AT5G24760	AT5G24760
ath01110	Bra020469	AT5G24760	AT5G24760
ath04016	Bra020470	AT5G24770	VSP2
ath00514	Bra020495	AT5G25265	AT5G25265
ath00564	Bra020497	AT5G25370	PLDALPHA3
ath00565	Bra020497	AT5G25370	PLDALPHA3
ath01100	Bra020497	AT5G25370	PLDALPHA3
ath01110	Bra020497	AT5G25370	PLDALPHA3
ath04144	Bra020497	AT5G25370	PLDALPHA3
ath00190	Bra020499	AT5G25450	AT5G25450
ath01100	Bra020499	AT5G25450	AT5G25450
ath04120	Bra020507	AT5G25560	AT5G25560
ath00240	Bra020536	AT5G26667	PYR6
ath01100	Bra020536	AT5G26667	PYR6
ath01232	Bra020536	AT5G26667	PYR6
ath01240	Bra020536	AT5G26667	PYR6
ath04156	Bra020562	AT5G26860	LON1
ath03022	Bra020583	AT5G27620	CYCH
ath03420	Bra020583	AT5G27620	CYCH
ath00970	Bra020587	AT5G27470	AT5G27470
ath03060	Bra020590	AT5G27430	AT5G27430
ath03040	Bra020619	AT5G28740	AT5G28740
ath00040	Bra020658	AT5G49180	AT5G49180
ath01100	Bra020658	AT5G49180	AT5G49180
ath03460	Bra020661	AT5G49110	AT5G49110
ath00062	Bra020664	AT5G49070	KCS21
ath01100	Bra020664	AT5G49070	KCS21
ath01110	Bra020664	AT5G49070	KCS21
ath04626	Bra020664	AT5G49070	KCS21
ath00970	Bra020666	AT5G49030	OVA2
ath00040	Bra020672	AT5G48900	AT5G48900
ath01100	Bra020672	AT5G48900	AT5G48900
ath00071	Bra020673	AT5G48880	KAT5
ath00280	Bra020673	AT5G48880	KAT5
ath00592	Bra020673	AT5G48880	KAT5
ath01040	Bra020673	AT5G48880	KAT5
ath01100	Bra020673	AT5G48880	KAT5
ath01110	Bra020673	AT5G48880	KAT5
ath01212	Bra020673	AT5G48880	KAT5
ath04146	Bra020673	AT5G48880	KAT5
ath03018	Bra020674	AT5G48870	SAD1
ath03040	Bra020674	AT5G48870	SAD1
ath00330	Bra020731	AT3G30775	ERD5
ath01100	Bra020731	AT3G30775	ERD5
ath01110	Bra020731	AT3G30775	ERD5
ath00905	Bra020747	AT3G30180	BR6OX2
ath01100	Bra020747	AT3G30180	BR6OX2
ath01110	Bra020747	AT3G30180	BR6OX2
ath00330	Bra020760	AT3G06300	P4H2
ath01100	Bra020760	AT3G06300	P4H2
ath00230	Bra020765	AT3G06200	AT3G06200
ath01100	Bra020765	AT3G06200	AT3G06200
ath01232	Bra020765	AT3G06200	AT3G06200
ath04016	Bra020776	AT3G06110	MKP2
ath00600	Bra020781	AT3G06060	TSC10A
ath01100	Bra020781	AT3G06060	TSC10A
ath04382	Bra020781	AT3G06060	TSC10A
ath03010	Bra020783	AT3G06040	AT3G06040
ath04016	Bra020785	AT3G06030	NP3
ath03013	Bra020788	AT3G06000	AT3G06000
ath04016	Bra020814	AT4G23550	WRKY29
ath04626	Bra020814	AT4G23550	WRKY29
ath04141	Bra020870	AT4G21810	DER2.1
ath00280	Bra020875	AT4G20930	AT4G20930
ath00410	Bra020875	AT4G20930	AT4G20930
ath00640	Bra020875	AT4G20930	AT4G20930
ath01100	Bra020875	AT4G20930	AT4G20930
ath01200	Bra020875	AT4G20930	AT4G20930
ath00740	Bra020877	AT4G20960	PyrD
ath01100	Bra020877	AT4G20960	PyrD
ath01110	Bra020877	AT4G20960	PyrD
ath01240	Bra020877	AT4G20960	PyrD
ath03440	Bra020883	AT4G21070	BRCA1
ath03040	Bra020886	AT4G21110	AT4G21110
ath00600	Bra020895	AT4G21534	SPHK2
ath01100	Bra020895	AT4G21534	SPHK2
ath04148	Bra020895	AT4G21534	SPHK2
ath00904	Bra020909	AT4G21690	GA3OX3
ath01100	Bra020909	AT4G21690	GA3OX3
ath01110	Bra020909	AT4G21690	GA3OX3
ath04145	Bra020912	AT4G20890	TUB9
ath04517	Bra020912	AT4G20890	TUB9
ath04814	Bra020912	AT4G20890	TUB9
ath00520	Bra020917	AT4G20460	AT4G20460
ath01100	Bra020917	AT4G20460	AT4G20460
ath01250	Bra020917	AT4G20460	AT4G20460
ath03040	Bra020919	AT4G20440	smB
ath04144	Bra020925	AT5G44560	VPS2.2
ath00520	Bra020951	AT4G19810	ChiC
ath01100	Bra020951	AT4G19810	ChiC
ath03250	Bra020954	AT4G19600	CYCT1
ath00906	Bra020970	AT4G19170	NCED4
ath01100	Bra020970	AT4G19170	NCED4
ath01110	Bra020970	AT4G19170	NCED4
ath04075	Bra020994	AT4G18710	BIN2
ath00500	Bra021017	AT4G18240	SS4
ath01100	Bra021017	AT4G18240	SS4
ath01110	Bra021017	AT4G18240	SS4
ath03010	Bra021023	AT4G18100	AT4G18100
ath03010	Bra021042	AT4G17560	AT4G17560
ath03440	Bra021058	AT3G42670	CHR38
ath00970	Bra021059	AT4G17300	NS1
ath04142	Bra021067	AT4G17140	AT4G17140
ath03083	Bra021078	AT4G16845	VRN2
ath00280	Bra021079	AT4G16800	AT4G16800
ath01100	Bra021079	AT4G16800	AT4G16800
ath00250	Bra021090	AT1G65960	GAD2
ath00410	Bra021090	AT1G65960	GAD2
ath00430	Bra021090	AT1G65960	GAD2
ath00650	Bra021090	AT1G65960	GAD2
ath01100	Bra021090	AT1G65960	GAD2
ath01110	Bra021090	AT1G65960	GAD2
ath04120	Bra021105	AT3G15355	UBC25
ath04075	Bra021117	AT3G15540	IAA19
ath00190	Bra021123	AT3G15640	AT3G15640
ath01100	Bra021123	AT3G15640	AT3G15640
ath00564	Bra021124	AT3G15650	AT3G15650
ath00750	Bra021157	AT3G16050	PDX1.2
ath01100	Bra021157	AT3G16050	PDX1.2
ath01240	Bra021157	AT3G16050	PDX1.2
ath04814	Bra021158	AT3G16060	AT3G16060
ath02010	Bra021173	AT3G16340	ABCG29
ath04075	Bra021184	AT3G16500	PAP1
ath04814	Bra021186	AT3G16630	KINESIN-13A
ath00350	Bra021191	AT3G16700	AT3G16700
ath01100	Bra021191	AT3G16700	AT3G16700
ath04120	Bra021213	AT3G17000	UBC32
ath04141	Bra021213	AT3G17000	UBC32
ath00270	Bra021241	AT3G17390	MTO3
ath00670	Bra021241	AT3G17390	MTO3
ath00999	Bra021241	AT3G17390	MTO3
ath01100	Bra021241	AT3G17390	MTO3
ath01110	Bra021241	AT3G17390	MTO3
ath01230	Bra021241	AT3G17390	MTO3
ath01240	Bra021241	AT3G17390	MTO3
ath03010	Bra021254	AT3G17465	RPL3P
ath04144	Bra021263	AT3G17660	AGD15
ath04626	Bra021266	AT3G17700	CNBT1
ath04075	Bra021281	AT3G17860	JAZ3
ath00010	Bra021285	AT3G17940	AT3G17940
ath00052	Bra021285	AT3G17940	AT3G17940
ath01100	Bra021285	AT3G17940	AT3G17940
ath01110	Bra021285	AT3G17940	AT3G17940
ath00460	Bra021291	AT3G18070	BGLU43
ath00500	Bra021291	AT3G18070	BGLU43
ath00999	Bra021291	AT3G18070	BGLU43
ath01100	Bra021291	AT3G18070	BGLU43
ath01110	Bra021291	AT3G18070	BGLU43
ath00460	Bra021292	AT3G18080	BGLU44
ath00500	Bra021292	AT3G18080	BGLU44
ath00999	Bra021292	AT3G18080	BGLU44
ath01100	Bra021292	AT3G18080	BGLU44
ath01110	Bra021292	AT3G18080	BGLU44
ath03010	Bra021294	AT3G18130	RACK1C_AT
ath04146	Bra021296	AT3G18160	PEX3-1
ath03040	Bra021297	AT3G18165	MOS4
