Gene stable ID,Transcript stable ID,Transcript name,Gene description,GOSlim GOA Accession(s),GOSlim GOA Description,BrassEnsembl ID
Bra004651,Bra004651.1,,"AT2G41810 (E=8e-198) | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF642 (InterPro:IPR006946), Galactose-binding like (InterPro:IPR008979); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41800.1); Has 161 Blast hits to 157 proteins in 12 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). ",GO:0005618,cell wall,
Bra004651,Bra004651.1,,"AT2G41810 (E=8e-198) | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF642 (InterPro:IPR006946), Galactose-binding like (InterPro:IPR008979); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41800.1); Has 161 Blast hits to 157 proteins in 12 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). ",GO:0030312,external encapsulating structure,
Bra004651,Bra004651.1,,"AT2G41810 (E=8e-198) | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF642 (InterPro:IPR006946), Galactose-binding like (InterPro:IPR008979); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41800.1); Has 161 Blast hits to 157 proteins in 12 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). ",GO:0003674,molecular_function,
Bra004651,Bra004651.1,,"AT2G41810 (E=8e-198) | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF642 (InterPro:IPR006946), Galactose-binding like (InterPro:IPR008979); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41800.1); Has 161 Blast hits to 157 proteins in 12 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). ",GO:0030234,enzyme regulator activity,
Bra004651,Bra004651.1,,"AT2G41810 (E=8e-198) | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF642 (InterPro:IPR006946), Galactose-binding like (InterPro:IPR008979); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41800.1); Has 161 Blast hits to 157 proteins in 12 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). ",GO:0008150,biological_process,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0003824,catalytic activity,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0003674,molecular_function,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0016787,hydrolase activity,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0008150,biological_process,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0009987,cellular process,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0008152,metabolic process,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0006139,nucleobase-containing compound metabolic process,
Bra024945,Bra024945.1,,"AT5G47435 (E=4e-172) | formyltetrahydrofolate deformylase, putative ",GO:0009058,biosynthetic process,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0003824,catalytic activity,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0003674,molecular_function,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0016740,transferase activity,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0008150,biological_process,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0008152,metabolic process,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0019538,protein metabolic process,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0036211,protein modification process,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0005488,binding,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0005515,protein binding,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0048856,anatomical structure development,
Bra040450,Bra040450.1,,"AT3G63530 (E=5e-126) BB, BB2 | BB (BIG BROTHER); protein binding / ubiquitin-protein ligase/ zinc ion binding ",GO:0022414,reproductive process,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0005575,cellular_component,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0005634,nucleus,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0003674,molecular_function,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0005488,binding,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0003677,DNA binding,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0003676,nucleic acid binding,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0008150,biological_process,
Bra033668,Bra033668.1,,"AT5G43250 (E=7e-049) NF-YC13 | NF-YC13 (NUCLEAR FACTOR Y, SUBUNIT C13); DNA binding / transcription factor ",GO:0005515,protein binding,
Bra011220,Bra011220.1,,AT4G30770 (E=1e-064) | unknown protein ,GO:0005575,cellular_component,
Bra011220,Bra011220.1,,AT4G30770 (E=1e-064) | unknown protein ,GO:0016020,membrane,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0003824,catalytic activity,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0003674,molecular_function,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0016740,transferase activity,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0016301,kinase activity,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0005488,binding,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0000166,nucleotide binding,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0005575,cellular_component,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0016020,membrane,
Bra030705,Bra030705.1,,AT1G07870 (E=2e-185) | protein kinase family protein ,GO:0005886,plasma membrane,
Bra028025,Bra028025.1,,AT1G34000 (E=8e-062) OHP2 | OHP2 (ONE-HELIX PROTEIN 2) ,GO:0005575,cellular_component,
Bra028025,Bra028025.1,,AT1G34000 (E=8e-062) OHP2 | OHP2 (ONE-HELIX PROTEIN 2) ,GO:0016020,membrane,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0008150,biological_process,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009987,cellular process,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0008152,metabolic process,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0015979,photosynthesis,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0005575,cellular_component,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009536,plastid,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009507,chloroplast,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0016020,membrane,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009579,thylakoid,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009628,response to abiotic stimulus,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0009416,response to light stimulus,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0003674,molecular_function,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0005488,binding,
Bra030182,Bra030182.1,,"AT1G29930 (E=3e-145) CAB1, AB140, CAB140, LHCB1.3 | CAB1 (CHLOROPHYLL A/B BINDING PROTEIN 1); chlorophyll binding ",GO:0006091,generation of precursor metabolites and energy,
Bra029254,Bra029254.1,,AT5G62520 (E=1e-136) SRO5 | SRO5 (SIMILAR TO RCD ONE 5); NAD+ ADP-ribosyltransferase ,GO:0005575,cellular_component,
Bra029254,Bra029254.1,,AT5G62520 (E=1e-136) SRO5 | SRO5 (SIMILAR TO RCD ONE 5); NAD+ ADP-ribosyltransferase ,GO:0005634,nucleus,
Bra029254,Bra029254.1,,AT5G62520 (E=1e-136) SRO5 | SRO5 (SIMILAR TO RCD ONE 5); NAD+ ADP-ribosyltransferase ,GO:0003824,catalytic activity,
Bra029254,Bra029254.1,,AT5G62520 (E=1e-136) SRO5 | SRO5 (SIMILAR TO RCD ONE 5); NAD+ ADP-ribosyltransferase ,GO:0003674,molecular_function,
Bra029254,Bra029254.1,,AT5G62520 (E=1e-136) SRO5 | SRO5 (SIMILAR TO RCD ONE 5); NAD+ ADP-ribosyltransferase ,GO:0016740,transferase activity,
Bra010619,Bra010619.1,,AT4G37900 (E=2e-286) | glycine-rich protein ,GO:0008150,biological_process,
Bra010619,Bra010619.1,,AT4G37900 (E=2e-286) | glycine-rich protein ,GO:0009987,cellular process,
Bra010619,Bra010619.1,,AT4G37900 (E=2e-286) | glycine-rich protein ,GO:0009628,response to abiotic stimulus,
Bra010619,Bra010619.1,,AT4G37900 (E=2e-286) | glycine-rich protein ,GO:0006950,response to stress,
Bra010619,Bra010619.1,,AT4G37900 (E=2e-286) | glycine-rich protein ,GO:0042221,response to chemical,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0003824,catalytic activity,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0003674,molecular_function,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0005488,binding,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0005575,cellular_component,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0016020,membrane,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0008150,biological_process,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0008152,metabolic process,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0009058,biosynthetic process,
Bra008760,Bra008760.1,,AT5G14400 (E=2e-128) CYP724A1 | CYP724A1; electron carrier/ heme binding / iron ion binding / monooxygenase/ oxygen binding ,GO:0006629,lipid metabolic process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0003674,molecular_function,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0005198,structural molecule activity,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0008150,biological_process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0009987,cellular process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0008152,metabolic process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0009058,biosynthetic process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0019538,protein metabolic process,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0006412,translation,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0005575,cellular_component,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0005840,ribosome,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0005488,binding,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0003676,nucleic acid binding,
Bra032582,Bra032582.1,,AT5G27770 (E=1e-013) | 60S ribosomal protein L22 (RPL22C) ,GO:0003723,RNA binding,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0003824,catalytic activity,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0003674,molecular_function,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0016787,hydrolase activity,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0008150,biological_process,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0008152,metabolic process,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0009056,catabolic process,
Bra033312,Bra033312.1,,"AT1G02310 (E=1e-216) | glycosyl hydrolase family protein 5 / cellulase family protein / (1-4)-beta-mannan endohydrolase, putative ",GO:0005975,carbohydrate metabolic process,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0005575,cellular_component,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0016020,membrane,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0003674,molecular_function,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0005215,transporter activity,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0008150,biological_process,
Bra025554,Bra025554.1,,AT5G40670 (E=9e-137) | PQ-loop repeat family protein / transmembrane family protein ,GO:0006810,transport,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0005575,cellular_component,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0016020,membrane,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0008150,biological_process,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0008152,metabolic process,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0019538,protein metabolic process,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0036211,protein modification process,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0003824,catalytic activity,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0003674,molecular_function,
Bra004446,Bra004446.1,,AT3G62690 (E=9e-039) ATL5 | ATL5 (ATL5); protein binding / zinc ion binding ,GO:0016740,transferase activity,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0008150,biological_process,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0003674,molecular_function,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0005488,binding,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0003677,DNA binding,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0003676,nucleic acid binding,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0005575,cellular_component,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0005634,nucleus,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0003700,DNA-binding transcription factor activity,
Bra040333,Bra040333.1,,"AT2G44940 (E=9e-076) | AP2 domain-containing transcription factor TINY, putative ",GO:0140110,transcription regulator activity,
Bra037296,Bra037296.1,,AT2G16600 (E=1e-082) ROC3 | ROC3; peptidyl-prolyl cis-trans isomerase ,GO:0003824,catalytic activity,
Bra037296,Bra037296.1,,AT2G16600 (E=1e-082) ROC3 | ROC3; peptidyl-prolyl cis-trans isomerase ,GO:0003674,molecular_function,
